Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL,,,,,,
"Scherbina, Anna",University of California at Davis,2007/10/18,Review of Finance,Suppressed Negative Information and Future Underperformance*,12,https://academic.oup.com/rof/article/12/3/533/1597160,,,,,,
"Gilad, Dalia; Kliger, Doron","University of Haifa ,  Israel; University of Haifa ,  Israel",2008/2/11,Review of Finance,Priming the Risk Attitudes of Professionals in Financial Decision Making*,12,https://academic.oup.com/rof/article/12/3/567/1597444,,,,,,
"Sercu, Piet; Vanpée, Rosanne",1  K.U. Leuven; 2  Fortis Investments,2008/8/22,Review of Finance,Estimating the Costs of International Equity Investments*,12,https://academic.oup.com/rof/article/12/4/587/1592209,,,,,,
"Margsiri, Worawat; Mello, Antonio S.; Ruckes, Martin E.",1  Fordham University; 2  Imperial College London; 3  University of Karlsruhe,2008/5/14,Review of Finance,A Dynamic Analysis of Growth via Acquisition,12,https://academic.oup.com/rof/article/12/4/635/1591828,,,,,,
"Bennouri, Moez; Falconieri, Sonia",1  HEC Montréal; 2  Brunel University,2008/4/21,Review of Finance,The Optimality of Uniform Pricing in IPOs: An?Optimal?Auction Approach*,12,https://academic.oup.com/rof/article/12/4/673/1591436,,,,,,
"Rantapuska, Elias; Knüpfer, Samuli",1  Helsinki School of Economics; 2  Helsinki School of Economics,2008/6/28,Review of Finance,Which Investors Leave Money on the Table? Evidence from Rights Issues*,12,https://academic.oup.com/rof/article/12/4/701/1591958,,,,,,
"Buffa, Andrea M.; Nicodano, Giovanna",1  London Business School; 2  Universit? degli Studi di Torino and Collegio Carlo Alberto.,2008/5/6,Review of Finance,Should Insider Trading be Prohibited when Share Repurchases are Allowed?*,12,https://academic.oup.com/rof/article/12/4/735/1591673,,,,,,
,,,,,,,,,,,,
"Beber, Alessandro; Brandt, Michael W.","1 Amsterdam Business School, University of Amsterdam; 2 Fuqua School of Business, Duke University and NBER",2008/11/27,Review of Finance,Resolving Macroeconomic Uncertainty in Stock and Bond Markets*,13,https://academic.oup.com/rof/article/13/1/1/1589546,,,,,,
"Maug, Ernst; Rydqvist, Kristian",1  University of Mannheim; 2  Binghamton University,2008/11/28,Review of Finance,"Do Shareholders Vote Strategically? Voting Behavior, Proposal Screening, and Majority Rules*",13,https://academic.oup.com/rof/article/13/1/47/1589691,,,,,,
"Fahlenbrach, Rüdiger","The Ohio State University ,  Fisher College of Business",2008/5/8,Review of Finance,"Shareholder Rights, Boards, and CEO Compensation*",13,https://academic.oup.com/rof/article/13/1/81/1589131,,,,,,
"Johnson, Shane A.; Ryan, Harley E.; Tian, Yisong S.",1  Texas A&amp;M University; 2  Georgia State University; 3  York University,2008/5/9,Review of Finance,Managerial Incentives and Corporate Fraud: The Sources of Incentives?Matter*,13,https://academic.oup.com/rof/article/13/1/115/1589310,,,,,,
"Stoughton, Neal M.; Wong, Kit Pong",1  University of Calgary; 2  The University of Hong Kong,2008/4/3,Review of Finance,Option Compensation and Industry Competition,13,https://academic.oup.com/rof/article/13/1/147/1589091,,,,,,
,,,,,,,,,,,,
"Allen, Franklin; Boot, Arnoud; Pagano, Marco; Udell, Gregory",,2009/4/1,Review of Finance,Special issue on banking Preface,13,https://academic.oup.com/rof/article/13/2/v/2472299,,,,,,
"Giannetti, Mariassunta; Ongena, Steven","1  Stockholm School of Economics ,  CEPR, and ECGI; 2  CentER - Tilburg University and CEPR",2007/11/18,Review of Finance,Financial Integration and Firm Performance: Evidence from Foreign Bank Entry in Emerging Markets*,13,https://academic.oup.com/rof/article/13/2/181/2472172,,,,,,
"Degryse, Hans; Laeven, Luc; Ongena, Steven","1  CentER ??Tilburg University, TILEC and CESifo; 2  International Monetary Fund, CEPR and ECGI; 3  CentER ??Tilburg University and CEPR",2008/12/18,Review of Finance,The Impact of Organizational Structure and Lending Technology on Banking Competition*,13,https://academic.oup.com/rof/article/13/2/225/2472211,,,,,,
"Alessandrini, Pietro; Presbitero, Andrea F.; Zazzaro, Alberto","1  Universit? Politecnica delle Marche and MoFiR; 2  Universit? Politecnica delle Marche, MoFiR and CeMaFiR; 3  Universit? Politecnica delle Marche, MoFiR and CFESPR",2008/4/24,Review of Finance,"Banks, Distances and Firms' Financing Constraints",13,https://academic.oup.com/rof/article/13/2/261/2886495,,,,,,
"Carbó-Valverde, Santiago; Rodríguez-Fernández, Francisco; Udell, Gregory F.","1  University of Granada and Federal Reserve Bank of Chicago; 2  University of Granada; 3  Kelley School of Business, Indiana University",2009/4/2,Review of Finance,Bank Market Power and SME Financing Constraints*,13,https://academic.oup.com/rof/article/13/2/309/2472243,,,,,,
"Laux, Christian; Walz, Uwe","1  Goethe-University Frankfurt am Main, Center for Financial Studies (CFS) and European Corporate Governance Institute (ECGI); 2  Goethe-University Frankfurt am Main, and Center for Financial Studies (CFS)",2008/11/27,Review of Finance,Cross-Selling Lending and Underwriting: Scope Economies and Incentives*,13,https://academic.oup.com/rof/article/13/2/341/2472182,,,,,,
"Carlin, Bruce Ian; Rob, Rafael","1  Anderson School of Management ,  University of California at Los Angeles; 2  Department of Economics ,  University of Pennsylvania",2008/12/25,Review of Finance,A Welfare Analysis of Regulation in Relationship Banking Markets,13,https://academic.oup.com/rof/article/13/2/369/2472222,,,,,,
"Pagano, Marco; Zechner, Josef",,2009/7/1,Review of Finance,Change of guard among coeditors,13,https://academic.oup.com/rof/article/13/3/iii/1593813,,,,,,
,,,,,,,,,,,,
"Albuquerque, Rui; Vega, Clara",1  Boston University School of Management and CEPR; 2  Board of Governors of the Federal Reserve System and William E. Simon School of Management,2008/8/13,Review of Finance,Economic News and International Stock Market Co-movement*,13,https://academic.oup.com/rof/article/13/3/401/1592888,,,,,,
"Officer, Micah S.; Poulsen, Annette B.; Stegemoller, Mike","a  Marshall School of Business ,  University of Southern California; b  Terry College of Business ,  University of Georgia; c  Rawls College of Business ,  Texas Tech University",2008/5/10,Review of Finance,Target-firm information asymmetry and acquirer?returns*,13,https://academic.oup.com/rof/article/13/3/467/1592718,,,,,,
"De Jong, Abe; Rosenthal, Leonard; Van Dijk, Mathijs A.","1  Rotterdam School of Management ,  Erasmus University; 2  Bentley University; 3  Rotterdam School of Management ,  Erasmus University",2009/1/8,Review of Finance,The Risk and Return of Arbitrage in Dual-Listed Companies*,13,https://academic.oup.com/rof/article/13/3/495/1593469,,,,,,
,,2008/8/1,Review of Finance,Anything is Possible: On the Existence and Uniqueness of Equilibria in the Shleifer-Vishny Model of Limits of Arbitrage,13,https://academic.oup.com/rof/article/13/3/521/1592327,,,,,,
"Deaves, Richard; Lüders, Erik; Luo, Guo Ying",,2008/9/23,Review of Finance,An Experimental Test of the Impact of Overconfidence and Gender on Trading Activity,13,https://academic.oup.com/rof/article/13/3/555/1593182,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
"Bhattacharya, Utpal; Daouk, Hazem",1  Indiana University; 2  Cornell University,2009/6/17,Review of Finance,When No Law is Better Than a Good Law*,13,https://academic.oup.com/rof/article/13/4/577/1585807,,,,,,
"Bodnaruk, Andriy",University of Notre Dame,2009/7/17,Review of Finance,Proximity Always Matters: Local Bias When the Set of Local Companies Changes*,13,https://academic.oup.com/rof/article/13/4/629/1586208,,,,,,
"Bertaut, Carol C.; Haliassos, Michael; Reiter, Michael","1  Board of Governors of the Federal Reserve System; 2  Goethe University Frankfurt, CFS, MEA, NETSPAR; 3  Institute for Advanced Studies, Vienna and CESIfo",2009/1/21,Review of Finance,Credit Card Debt Puzzles and Debt Revolvers for Self Control*,13,https://academic.oup.com/rof/article/13/4/657/2886494,,,,,,
"Berrada, Tony",University of Geneva and Swiss Finance Institute,2009/10/3,Review of Finance,Bounded Rationality and Asset Pricing with Intermediate Consumption*,13,https://academic.oup.com/rof/article/13/4/693/1585528,,,,,,
"Wang, Susheng",Hong Kong University of Science and Technology,2009/9/18,Review of Finance,Convertibles in Sequential Financing*,13,https://academic.oup.com/rof/article/13/4/727/1585656,,,,,,
,,,,,,,,,,,,
"Acharya, Viral V.; Volpin, Paolo F.","1  London Business School ,  New York University Stern School of Business and CEPR; 1  London Business School ,  New York University Stern School of Business and CEPR",2009/4/14,Review of Finance,Corporate Governance Externalities*,14,https://academic.oup.com/rof/article/14/1/1/1569408,,,,,,
"Dittmann, Ingolf; Maug, Ernst; Schneider, Christoph",1  Erasmus University Rotterdam; 2  University of Mannheim; 3  University of Mannheim,2009/5/8,Review of Finance,"Bankers on the Boards of German Firms: What They Do, What They Are Worth, and Why They Are (Still) There*",14,https://academic.oup.com/rof/article/14/1/35/1569768,,,,,,
"Schroth, Enrique; Szalay, Dezsö","1  Finance Group ,  University of Amsterdam; 2  Department of Economics ,  University of Bonn",2009/9/28,Review of Finance,Cash Breeds Success: The Role of Financing Constraints in Patent Races*,14,https://academic.oup.com/rof/article/14/1/73/1570580,,,,,,
"Beber, Alessandro; Brandt, Michael W.","1  Amsterdam Business School, University of Amsterdam; 2  Fuqua School of Business, Duke University and NBER",2009/9/19,Review of Finance,When It Cannot Get Better or Worse: The Asymmetric Impact of Good and Bad News on?Bond?Returns in Expansions and Recessions*,14,https://academic.oup.com/rof/article/14/1/119/1569664,,,,,,
"Brav, Alon; Heaton, J.B.; Li, Si","1  Professor of Finance ,  Duke University Fuqua School of Business; 2  Partner, Bartlit Beck Herman Palenchar &amp; Scott LLP; 3  Assistant Professor of Finance ,  Wilfrid Laurier University School of Business and Economics",2009/10/4,Review of Finance,The Limits of the Limits of Arbitrage,14,https://academic.oup.com/rof/article/14/1/157/1570032,,,,,,
,,,,,,,,,,,,
"Berndt, Antje; Obreja, Iulian","1  Tepper School of Business ,  Carnegie Mellon University; 2  Leeds School of Business ,  University of Colorado at Boulder",2010/3/2,Review of Finance,Decomposing European CDS Returns*,14,https://academic.oup.com/rof/article/14/2/189/1570635,,,,,,
"Hilscher, Jens; Nosbusch, Yves",1  Brandeis University; 2  London School of Economics,2010/3/6,Review of Finance,Determinants of Sovereign Risk: Macroeconomic Fundamentals and the Pricing of Sovereign Debt*,14,https://academic.oup.com/rof/article/14/2/235/1570812,,,,,,
"Bannier, Christina E.; Behr, Patrick; Güttler, Andre",1 Frankfurt School of Finance &amp; Management; 2 Goethe-University Frankfurt; 3 European Business School,2009/11/14,Review of Finance,Rating opaque borrowers: why are unsolicited ratings lower?*,14,https://academic.oup.com/rof/article/14/2/263/1570462,,,,,,
"Brenner, Menachem; Sokoler, Meir","1  Stern School of Business, New York University; 2  IMF",2009/4/30,Review of Finance,Inflation Targeting and Exchange Rate Regimes: Evidence from the Financial Markets*,14,https://academic.oup.com/rof/article/14/2/295/1570136,,,,,,
"Heidari, Massoud; Wu, Liuren","1  Caspian Capital Management; 2  Zicklin School of Business, Baruch College, City University of New York",2009/3/26,Review of Finance,Market Anticipation of Fed Policy Changes and?the?Term Structure of Interest Rates*,14,https://academic.oup.com/rof/article/14/2/313/1569880,,,,,,
"Lutgens, Frank; Schotman, Peter C.",1  Maastricht University; 2  NETSPAR,2008/12/25,Review of Finance,Robust Portfolio Optimisation with Multiple Experts*,14,https://academic.oup.com/rof/article/14/2/343/1569756,,,,,,
,,,,,,,,,,,,
"Ranaldo, Angelo; Söderlind, Paul",1  Swiss National Bank; 2  University of St. Gallen,2010/3/8,Review of Finance,Safe Haven Currencies*,14,https://academic.oup.com/rof/article/14/3/385/1592162,,,,,,
"Wang, Zhiguang (Gerald); Bidarkota, Prasad V.","Department of Economics ,  Florida International University; Department of Economics ,  Florida International University",2009/7/14,Review of Finance,A Long-Run Risks Model of Asset Pricing with Fat Tails*,14,https://academic.oup.com/rof/article/14/3/409/1591749,,,,,,
"Bubna, Amit; Chowdhry, Bhagwan",1  Indian School of Business; 2  UCLA Anderson School,2009/4/9,Review of Finance,Franchising Microfinance*,14,https://academic.oup.com/rof/article/14/3/451/1591307,,,,,,
"Kogan, Shimon; Morgan, John","1  McCombs School of Business, The University of Texas at Austin; 2  Hass School of Business and Department of Economics ,  University of California ,  Berkeley",2009/4/14,Review of Finance,Securities Auctions under Moral Hazard: An Experimental Study*,14,https://academic.oup.com/rof/article/14/3/477/1591399,,,,,,
"Eriksen, Kristoffer W.; Kvaløy, Ola",University of Stavanger; University of Stavanger,2009/10/4,Review of Finance,Myopic Investment Management*,14,https://academic.oup.com/rof/article/14/3/521/1591916,,,,,,
"Bali, Turan G.; Demirtas, K. Ozgur; Hovakimian, Armen",1  Zicklin School of Business; 2  Baruch College; 3  City University of New York,2009/7/17,Review of Finance,Corporate Financing Activities and Contrarian Investment*,14,https://academic.oup.com/rof/article/14/3/543/1591541,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
"Gropp, Reint; Heider, Florian","1  European Business School and Centre for European Economic Research (ZEW); 2  Financial Research Division, European Central Bank",2010/3/30,Review of Finance,The Determinants of Bank Capital Structure*,14,https://academic.oup.com/rof/article/14/4/587/1588156,,,,,,
"Jostarndt, Philipp; Sautner, Zacharias","1  University of Munich and The Boston Consulting Group ,  Germany; 2  Finance Group, University of Amsterdam, Amsterdam ,  The Netherlands , and  Duisenberg School of Finance",2009/11/12,Review of Finance,Out-of-Court Restructuring versus Formal Bankruptcy in a Non-Interventionist Bankruptcy Setting*,14,https://academic.oup.com/rof/article/14/4/623/1587896,,,,,,
"Cheung, Yan-Leung; Rau, P. Raghavendra; Stouraitis, Aris",1  Hong Kong Baptist University; 2  Purdue University; 3  City University of Hong Kong,2009/10/21,Review of Finance,Helping Hand or Grabbing Hand? Central vs. Local Government Shareholders in Chinese Listed Firms*,14,https://academic.oup.com/rof/article/14/4/669/1588039,,,,,,
"McBrady, Matthew R.; Mortal, Sandra; Schill, Michael J.","1  Silver Point Capital; 2  Fogelman College of Business and Economics ,  University of Memphis; 3  Darden Graduate School of Business Administration ,  University of Virginia",2010/3/6,Review of Finance,Do Firms Believe in Interest Rate Parity?*,14,https://academic.oup.com/rof/article/14/4/695/1588552,,,,,,
"Ajevskis, Viktors; Vitola, Kristine",Bank of Latvia; Bank of Latvia,2008/12/25,Review of Finance,A Convergence Model of the Term Structure of Interest Rates*,14,https://academic.oup.com/rof/article/14/4/727/1587424,,,,,,
