Author,Affiliation,Publication Date,Journal Title,Title,Volume,Issue,URL
Mark Ottoni Wilhelm; Eleanor Brown; Patrick M. Rooney; Richard Steinberg,"Department of Economics, IUPUI and Center on Philanthropy at Indiana University, United States; Department of Economics, Pomona College, United States",2008/10/01,Journal of Public Economics,The intergenerational transmission of generosity,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000650
,,,,,,,https://www.sciencedirect.com/science/article/pii/S0047272708000753
Francisco M. Gonzalez; Hugh M. Neary,"Department of Economics, University of Calgary, Canada; Department of Economics, University of British Columbia, Canada",2008/10/01,Journal of Public Economics,Prosperity without conflict,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000698
Yan Shen; Yang Yao,"China Center for Economic Research, Peking University, China",2008/10/01,Journal of Public Economics,Does grassroots democracy reduce income inequality in China?,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000686
Jagadeesh Sivadasan; Joel Slemrod,"University of Michigan, United States",2008/10/01,Journal of Public Economics,"Tax law changes, income-shifting and measured wage inequality: Evidence from India",92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000649
Emeric Henry,"London Business School, Sussex Place, Regent's Park, London NW14SA, United Kingdom",2008/10/01,Journal of Public Economics,The informational role of supermajorities,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000662
Alessandra Casella; Andrew Gelman,"Department of Economics, Columbia University, United States; GREQAM, France; NBER, United States; CEPR, United Kingdom; Department of Statistics, Columbia University, United States; Department of Political Science, Columbia University, United States",2008/10/01,Journal of Public Economics,A simple scheme to improve the efficiency of referenda,92.0,0,https://www.sciencedirect.com/science/article/pii/S004727270800090X
Luca Micheletto,"Faculty of Law, University of Milan, I-20122 Milan, and Econpubblica, L. Bocconi University, I-20136 Milan, Italy",2008/10/01,Journal of Public Economics,Redistribution and optimal mixed taxation in the presence of consumption externalities,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001114
Roc Armenter,"Federal Reserve Bank of New York, United States",2008/10/01,Journal of Public Economics,A note on incomplete factor taxation,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000741
Cameron A. Shelton,"Wesleyan University, United States",2008/10/01,Journal of Public Economics,Addendum: The aging population and the size of the welfare state: Is there a puzzle? [Journal of Public Economics 92 (2008) 625–671],92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000704
,,2008/12/01,Journal of Public Economics,Editorial Board,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001564
Robin Boadway; Thiess Buettner; David E. Wildasin,"Department of Economics, Queen's University, Kingston, ON, K7L 3N6, Canada; Ifo Institute and Munich University, Poschingerstr.5, D-81679 Munich, Germany; Martin School of Public Policy and Administration and Department of Economics, University of Kentucky, Lexington KY 40506-0027, USA",2008/12/01,Journal of Public Economics,New directions in fiscal federalism: Introduction,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001497
Massimo Bordignon; Luca Colombo; Umberto Galmarini,"Istituto di Economia e Finanza, Università Cattolica, Largo Gemelli 1, 20123 Milano, Italy; Dipartimento di Diritto ed Economia, Università dell'Insubria, Viale Cavallotti 5, 22100 Como, Italy",2008/12/01,Journal of Public Economics,Fiscal federalism and lobbying,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000911
Albert Solé-Ollé; Pilar Sorribas-Navarro,"Universitat de Barcelona and Barcelona Institute of Economics (IEB), Spain",2008/12/01,Journal of Public Economics,The effects of partisan alignment on the allocation of intergovernmental transfers. Differences-in-differences estimates for Spain,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707000990
Matz Dahlberg; Eva Mörk; Jørn Rattsø; Hanna Ågren,"Department of Economics, Uppsala University, P.O. Box 513, SE-751 20 Uppsala, Sweden; CESifo, Germany; IFAU, Sweden; Department of Economics, Norwegian University of Science and Technology, Norway",2008/12/01,Journal of Public Economics,Using a discontinuous grant rule to identify the effect of grants on local taxes and spending,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707000886
Christos Kotsogiannis; Robert Schwager,"Department of Economics, School of Business and Economics, University of Exeter, Streatham Court, Rennes Drive, Exeter EX4 4PU, England, UK; Georg-August-Universität Göttingen and Zentrum für Europäische Wirtschaftsforschung Mannheim, Platz der Göttinger Sieben 3, D-37073 Göttingen, Germany",2008/12/01,Journal of Public Economics,Accountability and fiscal equalization,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000042
,,,,,,,https://www.sciencedirect.com/science/article/pii/S0047272708000273
Robert S. Chirinko; Daniel J. Wilson,"Department of Finance, University of Illinois at Chicago, Chicago, IL. USA; CESifo, Munich, Germany; Research Department, Federal Reserve Bank of San Francisco, San Francisco, CA. USA",2008/12/01,Journal of Public Economics,State investment tax incentives: A zero-sum game?,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001230
John Douglas Wilson,"Department of Economics, Marshall-Adams Hall, Michigan State University, East Lansing, MI 48824, USA",2008/12/01,Journal of Public Economics,A voluntary brain-drain tax,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000339
Jean Hindriks; Susana Peralta; Shlomo Weber,"CORE, Université catholique de Louvain, Belgium; Faculdade de Economia, Universidade Nova de Lisboa and CORE, Université catholique de Louvain, Belgium; CORE, Université catholique de Louvain, Belgium; Southern Methodist University, Dallas, USA; CEPR, London, UK",2008/12/01,Journal of Public Economics,Competing in taxes and investment under fiscal equalization,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707002071
Jun-ichi Itaya; Makoto Okamura; Chikara Yamaguchi,"Graduate School of Economics and Business Administration, Hokkaido University, Sapporo 060-0809, Japan; Economics Department, Hiroshima University, 1-2-1 Kagamiyama, Higashihiroshima, Hiroshima 739-8526, Japan; Faculty of Economic Sciences, Hiroshima Shudo University, 1-1-1, Ozukahigashi, Asaminami-ku, Hiroshima, 731-3195, Japan",2008/12/01,Journal of Public Economics,Are regional asymmetries detrimental to tax coordination in a repeated game setting?,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001132
,,2009/02/01,Journal of Public Economics,Editorial Board,93.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001825
Sergei Guriev; Konstantin Sonin,"New Economic School, CEFIR and CEPR, Russia",2009/02/01,Journal of Public Economics,Dictators and oligarchs: A dynamic theory of contested property rights,93.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001205
C. Simon Fan; Chen Lin; Daniel Treisman,"Department of Economics, Lingnan University, Hong Kong; Department of Economics and Finance, City University of Hong Kong, Hong Kong; Department of Political Science, University of California, Los Angeles, 4289 Bunche Hall, Los Angeles, CA 90095-1472, United States",2009/02/01,Journal of Public Economics,Political decentralization and corruption: Evidence from around the world,93.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001291
Christoph A. Schaltegger; Lars P. Feld,"University of St. Gallen, economiesuisse and CREMA, Switzerland; University of Heidelberg, Alfred-Weber-Institute, Grabengasse 14, D-69117 Heidelberg, Germany",2009/02/01,Journal of Public Economics,Do large cabinets favor large governments? Evidence on the fiscal commons problem for Swiss Cantons,93.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001138
Shmuel Nitzan; Kaoru Ueda,"Department of Economics, Bar Ilan University, Ramat Gan 52900, Israel; Faculty of Economics, Nanzan University, Nagoya, Aichi 466-8673, Japan",2009/02/01,Journal of Public Economics,Collective contests for commons and club goods,93.0,0,https://www.sciencedirect.com/science/article/pii/S004727270800128X
Dakshina G. De Silva; Georgia Kosmopoulou; Carlos Lamarche,"Texas Tech University, United States; University of Oklahoma, United States",2009/02/01,Journal of Public Economics,The effect of information on the bidding and survival of entrants in procurement auctions,93.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000893
Philip A. Curry; Tilman Klumpp,"Department of Economics, Simon Fraser University, 8888 University Dr., Burnaby, BC, Canada V6A 1S6; Department of Economics, Emory University, Rich Building 316, 1602 Fishburne Dr., Atlanta, GA 30322, USA",2009/02/01,Journal of Public Economics,"Crime, punishment, and prejudice",93.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001187
Radha Iyengar,"Harvard University, United States",2009/02/01,Journal of Public Economics,Does the certainty of arrest reduce domestic violence? Evidence from mandatory and recommended arrest laws,93.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001345
Lan Shi,"Department of Economics, University of Washington, Box 353330, Seattle, WA 98195, United States",2009/02/01,Journal of Public Economics,The limit of oversight in policing: Evidence from the 2001 Cincinnati riot,93.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001242
Matthieu Chemin,"Department of Economics, UQAM, Canada",2009/02/01,Journal of Public Economics,The impact of the judiciary on entrepreneurship: Evaluation of Pakistan's “Access to Justice Programme”,93.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000935
Michelle Hanlon; Joel Slemrod,"Ross School of Business at the University of Michigan, United States",2009/02/01,Journal of Public Economics,What does tax aggressiveness signal? Evidence from stock price reactions to news about tax shelter involvement,93.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001321
Anton Korinek; Joseph E. Stiglitz,"University of Maryland, USA; Columbia University, USA",2009/02/01,Journal of Public Economics,Dividend taxation and intertemporal tax arbitrage,93.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001254
Toke S. Aidt; Peter S. Jensen,"Faculty of Economics, University of Cambridge, Cambridge CB3 9DD, United Kingdom; Department of Border Region Studies, University of Southern Denmark, Alsion 2, DK-6400 Sonderborg, Denmark",2009/02/01,Journal of Public Economics,The taxman tools up: An event history study of the introduction of the personal income tax,93.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001229
